,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
133,7,298.10527814299263,1.5,0.6435207171890707,80.28136914914714,1.5,0.7850699831297118,202.45115516000192,10,0.5815023082780402,120.07076248104087,1.0,0.042679844145267196,308.6850742120318,1.5,0.5576510989670879,3.5,1.5,2.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44727,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
134,111,194.14228283646938,10,0.9758390415325169,72.69277055812186,1.5,0.6613746212639907,279.9147023412851,1.0,0.284396984861346,321.9577117749716,1.0,0.7339389293973972,218.53028695178023,1.5,0.5680214252710715,3.5,4.5,2.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44728,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
135,91,92.98508316055921,1.5,0.2824778594017301,301.16901829069536,10,0.7746716444117194,220.5091843869013,10,0.149462723555069,119.17692966230705,1.5,0.9436959518811024,78.92933220710941,1.0,0.4748865085496417,3.5,1.5,2.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44729,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
136,104,149.31700749270658,1.0,0.7099391621983554,313.43284354717775,10,0.010684066899792951,235.23775860655292,1.0,0.18643179190122713,107.71191802878295,10,0.6100452533051749,344.9573585531211,1.0,0.49791527451798,1.5,4.5,4.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44730,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
137,99,120.51031996834215,1.5,0.9011617277617229,338.2395569698526,1.0,0.5734324679909422,98.05571262733551,1.0,0.10386716947123441,54.05426520839899,1.5,0.444329326455881,165.15408092901654,1.0,0.8329150614690018,2.5,2.5,1.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44731,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
138,23,279.40992382859224,1.5,0.029870652758435392,223.1552090145864,1.5,0.14568186495160268,322.80455940660795,1.5,0.2085680151281401,32.79638998621492,10,0.5421219608989327,211.79832397724783,1.5,0.2350419783535576,1.5,4.5,3.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44732,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
139,12,329.61595846164624,10,0.3569052479848499,309.0951347382164,10,0.13241131967243133,153.6490249297292,10,0.043599212910832866,240.23686746292492,1.0,0.6227483181289281,322.853773937965,1.0,0.946859431530993,2.5,3.5,4.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44733,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,4207115.338662556,84696731.15977037,0.0010619945700562849,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,153.45189292932974
140,41,312.4831092192962,1.0,0.4092870319242881,174.89192657442825,10,0.5186170383496572,302.8073079048628,1.5,0.6599362871025379,339.9117188938227,1.0,0.43548356652184056,30.62181242844455,1.5,0.10242100579431482,4.5,1.5,4.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44734,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
141,57,208.63446647440776,10,0.2534999726991558,100.98235449379511,10,0.6511537446989296,305.41541122829295,10,0.7146372600385855,127.98873104218296,10,0.8079209222909575,186.28864077319295,1.0,0.7790382584506557,2.5,1.5,4.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44735,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
142,81,83.09217397443372,1.0,0.775636097152489,107.62519238554394,10,0.5439172228128785,174.60774259106913,1.5,0.4482181476798601,311.4917231343241,10,0.5622417542223443,52.01716484053061,10,0.3244265179629744,4.5,3.5,3.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44736,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
143,17,168.2778592784226,1.0,0.9980051775126915,201.5533048137156,1.0,0.028707841127874355,109.73588958778245,1.5,0.2533967249319762,244.47779448257907,1.0,0.6676430954424075,240.16829214420707,1.5,0.6111514343977087,4.5,2.5,3.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44737,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
144,45,179.72524948349235,10,0.4227452480977502,54.15108133068268,1.0,0.19400079272594423,195.19891649046585,10,0.46611443848848183,150.67931694048002,1.5,0.1425194334470303,335.12554334679453,10,0.2869352116079294,1.5,3.5,4.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44738,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
145,112,141.11937858698414,1.5,0.19122018685319375,273.0627242006459,1.5,0.833719978571297,272.88945400698503,1.0,0.876838323997263,143.82151012067385,10,0.3779125019654616,99.40736751216922,1.0,0.1996824515974839,2.5,4.5,2.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44739,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
146,31,78.98443410561276,1.0,0.3610094325130497,348.76573376797097,1.5,0.6050602766941741,93.38348037635487,1.5,0.343419303433321,61.66964874067354,1.0,0.33155165403965203,281.8684596130655,1.5,0.31968670074630157,4.5,3.5,2.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44740,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
147,1,264.86137098365356,10,0.11220715698754613,166.81222773796304,1.0,0.3471784871174423,72.18610681457501,10,0.5434712259584865,252.60994180936933,10,0.5945821750001051,289.028863087679,1.0,0.7558705840415416,1.5,2.5,3.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44741,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
148,130,153.0437666704717,1.0,0.8654225605679482,96.44130424110357,1.5,0.16778439199763817,82.78583896645769,1.5,0.834801943652051,197.1276197687237,10,0.10338740688607091,201.48729835352873,1.0,0.5934398495480112,2.5,1.5,4.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44742,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
149,39,58.7036705705768,10,0.8908488394150588,241.28037173409737,1.5,0.20984945666263913,142.8824979206393,1.5,0.7989901973531546,80.19064915199262,10,0.8475005389317374,60.24711459544966,1.5,0.1799654610100751,4.5,1.5,1.5,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,7,4,0,9,0,1,4,3,3,9,6,6,8,5,3,2,44743,44691,dikesnet,0.0,128674397.76670545,0.0,0.0,141741570.95077625,0.0,0.0,84696731.15977037,0.0,0.0,56009579.72951139,0.0,0.0,143427691.73251453,0.0,943300000.0,0.0
150,33,189.77147322255772,10,0.07222562927317809,124.77771678394063,1.5,0.11894453989871392,177.51491252377474,1.0,0.16806725109841192,349.6191845342155,1.0,0.8984694262464522,316.43330649772633,1.5,0.6316867383636443,1.5,4.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44694,44692,dikesnet,0.0,140190343.52228683,0.0,192138820.3356887,224660055.9363634,0.01506049006797264,26801328.291203458,62295985.03000632,0.008446223507329416,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,9948.893611535037
151,28,303.9312518452323,1.0,0.23690068977319,136.18332533568037,1.0,0.22246969712638948,315.64361786509596,1.5,0.12260348173603594,90.4105274374836,1.0,0.41080609166511584,147.36280013512095,1.0,0.14107640871071878,1.5,2.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44695,44692,dikesnet,0.0,140190343.52228683,0.0,85855461.3852914,224660055.9363634,0.006940684084339378,143272918.0838638,62295985.03000632,0.025679947574050725,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,9822.208819670013
152,47,271.4194965127702,1.5,0.49572346471008355,277.2147665365278,1.0,0.3955629068595206,261.26322113975607,1.5,0.4336579007116654,151.97454901148552,1.0,0.4934457397618009,271.8615867209195,1.0,0.4030255145182034,3.5,1.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44696,44692,dikesnet,0.0,140190343.52228683,0.0,17040378.547206108,224660055.9363634,0.0023062491137608807,15436972.752059205,62295985.03000632,0.0024842292262904045,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,1656.3770631397426
153,65,213.45510977764434,10,0.47792901719830577,128.54771396458688,1.5,0.33133307777183635,328.13640459365405,10,0.03676132636923617,38.24837139225835,1.0,0.019102121178113007,207.2822539019344,10,0.9766724924347787,3.5,3.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44697,44692,dikesnet,0.0,140190343.52228683,0.0,22002418.232182942,224660055.9363634,0.00296822638446058,840812312.0029484,62295985.03000632,0.19939073755547765,9940760.737822125,32304948.475029543,0.00042334592352200447,0.0,164385890.01089716,0.0,966500000.0,55229.46603035004
154,74,200.87919344308727,1.5,0.5068071046266064,44.936506724373274,10,0.6836513114720781,52.13476033430027,1.5,0.4813933872675281,69.03257742442068,1.5,0.6901478386229672,157.81162375364624,10,0.9260401037951882,3.5,2.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44698,44692,dikesnet,0.0,140190343.52228683,0.0,5039550.526746852,224660055.9363634,0.0007101913187666059,19137632.94488133,62295985.03000632,0.004391793246234613,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,1238.5510478335375
155,131,242.49067449573005,1.0,0.3192861106102212,56.619892516658844,10,0.040052029849510916,228.64449329977379,1.0,0.9952687356442124,45.26779423040496,1.0,0.26933633468760376,103.36459107859066,1.5,0.5198432296034985,4.5,3.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44699,44692,dikesnet,0.0,140190343.52228683,0.0,191361420.43349257,224660055.9363634,0.028670081140684114,0.0,62295985.03000632,0.0,108494.38460139591,32304948.475029543,8.490409167895854e-06,0.0,164385890.01089716,0.0,966500000.0,16425.582358293763
156,51,73.66003720284303,1.5,0.8403423788383487,194.18480670575144,1.0,0.8073651448725618,79.89573406140406,10,0.6885111128749712,166.9162319663043,1.5,0.9678252203129728,158.83894582479084,1.5,0.7201429808830216,1.5,2.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44700,44692,dikesnet,0.0,140190343.52228683,0.0,1188988.6123419313,224660055.9363634,0.00010265247449777029,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,48.28304091234405
157,97,31.00552797715897,1.5,0.5449732470159285,262.82995948443624,10,0.4789201346533496,147.29905968403645,1.5,0.9349696885303367,228.02672300455643,1.0,0.47426725259690666,90.38696818536344,10,0.6552754424405807,4.5,4.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44701,44692,dikesnet,0.0,140190343.52228683,0.0,8420134.881056696,224660055.9363634,0.0014204640402995566,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,682.3428031370188
158,48,55.58886641643538,1.5,0.5876793943630583,236.8489138543254,1.0,0.8616720007910438,226.54167980954213,1.0,0.8174427833059833,184.30642775404164,1.5,0.7723333642191051,241.7595123116456,1.5,0.42819588714009305,1.5,4.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44702,44692,dikesnet,0.0,140190343.52228683,0.0,0.0,224660055.9363634,0.0,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,0.0
159,118,331.07349914779337,10,0.927694692772735,251.11447991372359,10,0.24040915064221752,114.54708297393502,1.0,0.2685336182421264,87.01229817722822,10,0.9802086824007664,194.33659262412274,10,0.8656699419104158,3.5,4.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44703,44692,dikesnet,0.0,140190343.52228683,0.0,45809342.800286315,224660055.9363634,0.006057313144194463,16121149.018475058,62295985.03000632,0.00514269626591353,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,4170.954567193954
160,14,340.5788229500208,10,0.3338212714305996,83.75818915183933,1.0,0.2858903445432748,185.36143948107178,1.0,0.22198033685175717,176.81219271191108,10,0.22707154592043727,328.6279916651573,1.0,0.8543810244553747,1.5,2.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44704,44692,dikesnet,0.0,140190343.52228683,0.0,53791865.8295345,224660055.9363634,0.004427617026647079,24717694.934508048,62295985.03000632,0.0051561902399207445,11876023.958501346,32304948.475029543,0.00046184746694305284,0.0,164385890.01089716,0.0,966500000.0,3979.122552628674
161,106,176.39713898264324,1.0,0.04444243579877046,157.8935586105745,10,0.9417432831949024,275.3993303132433,1.0,0.8509636272001058,257.02160329516425,1.5,0.744778542894259,173.11038414575046,10,0.7918468303062172,2.5,4.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44705,44692,dikesnet,0.0,140190343.52228683,0.0,936474.3756147618,224660055.9363634,0.00010695100845135698,0.0,62295985.03000632,0.0,255777.10730085027,32304948.475029543,1.5977842996220867e-05,0.0,164385890.01089716,0.0,966500000.0,65.78673518942142
162,87,217.33207386752196,1.0,0.9499960139602021,320.11173789307577,1.0,0.8924875450095311,165.90759015719658,10,0.7778364366269592,163.1004777432569,1.0,0.1815992987866431,118.97021304726925,1.0,0.3495020603639613,3.5,2.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44706,44692,dikesnet,0.0,140190343.52228683,0.0,746084.3724356522,224660055.9363634,0.00010695933533005623,0.0,62295985.03000632,0.0,11794488.605345884,32304948.475029543,0.0007675531886651476,0.0,164385890.01089716,0.0,966500000.0,1143.2457589648004
163,63,105.4271295919039,1.5,0.7278302441715343,221.9734923356307,10,0.26864294187619386,46.52935077760149,10,0.891879591372359,325.363903055015,1.5,0.5030227150698595,252.0913340083526,10,0.37906981574514914,1.5,4.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44707,44692,dikesnet,0.0,140190343.52228683,0.0,63908815.859298214,224660055.9363634,0.005204563847195535,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,2651.425024702768
164,73,226.87993393146962,1.0,0.4467181084184424,333.2987405906827,1.0,0.43623455496369523,31.950797319328267,1.0,0.08965676168911732,214.93006107129412,1.5,0.1325079016455028,39.004603060718566,1.0,0.4444732744569553,3.5,4.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44708,44692,dikesnet,0.0,140190343.52228683,0.0,10273418.430110877,224660055.9363634,0.0014213402072262187,241825085.31014502,62295985.03000632,0.06421837003792204,10981524.972542105,32304948.475029543,0.0006824741328835646,0.0,164385890.01089716,0.0,966500000.0,17985.255158951433
165,102,345.4996104457123,1.0,0.5647302728434286,287.58590990795545,10,0.5264734834167187,296.2251090690645,1.5,0.007968134365984739,297.5652313939778,1.5,0.5358349253818062,140.62319093151507,10,0.8010888468838431,4.5,3.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44709,44692,dikesnet,0.0,140190343.52228683,0.0,8358982.21866023,224660055.9363634,0.001400085371865299,851813426.352701,62295985.03000632,0.22194642000461393,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,59387.276077924544
166,23,110.79376033782404,1.5,0.15016072680519357,230.30013543916326,1.0,0.8421814240000691,247.37140055131954,1.0,0.3026960223013993,287.20955672818235,10,0.07361285081095928,292.6876510096763,1.5,0.13447515062806495,4.5,1.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44710,44692,dikesnet,0.0,140190343.52228683,0.0,1561891.833126522,224660055.9363634,0.00027104656455552613,48160908.08839637,62295985.03000632,0.010293005020563932,19930610.49033917,32304948.475029543,0.0014463311578567287,0.0,164385890.01089716,0.0,966500000.0,4601.348164057269
167,125,127.90484189907409,1.0,0.6341653754992337,161.83165689238092,10,0.07361312261533974,250.47770143888295,10,0.4111330194016853,94.23911533731774,10,0.30246338905906633,136.9940922001125,1.5,0.27129395949205254,3.5,1.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44711,44692,dikesnet,0.0,140190343.52228683,0.0,184724586.1040922,224660055.9363634,0.022923025632509877,32035181.695535906,62295985.03000632,0.00514930571471901,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,13993.33647965264
168,89,257.8890858973942,10,0.7555144429440759,144.83998649750782,1.0,0.49252537502760874,56.2123557156533,1.5,0.3640894564101019,104.45897705554059,1.5,0.8789793298436466,228.27758365650402,10,0.38600431804990587,4.5,1.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44712,44692,dikesnet,0.0,140190343.52228683,0.0,8436603.748372372,224660055.9363634,0.0014259521674449957,35582587.04324869,62295985.03000632,0.006276307852437499,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,2000.2819366581282
169,122,42.70783537273557,10,0.27090479087908287,283.5413748357669,1.0,0.900962493598756,62.87580844682122,10,0.33862558087894334,64.6091814624008,1.5,0.8275928842481093,265.16428313043934,1.5,0.024416477953804576,1.5,3.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44713,44692,dikesnet,0.0,140190343.52228683,0.0,0.0,224660055.9363634,0.0,24764293.103158936,62295985.03000632,0.004912465458428278,0.0,32304948.475029543,0.0,45243528.48466874,164385890.01089716,0.0036375123020113507,966500000.0,3218.975805796288
170,60,284.52731807722824,1.0,0.8264512844713489,149.6405294964567,1.5,0.44488072610802454,160.8358681750202,10,0.38471485207766093,282.5677282992927,1.5,0.3598028407235654,131.82178819118218,10,0.5319131386561282,2.5,2.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44714,44692,dikesnet,0.0,140190343.52228683,0.0,21704117.29839932,224660055.9363634,0.002366399431322476,24702178.61513677,62295985.03000632,0.005150308771925958,1595828.5571111937,32304948.475029543,8.387682303152142e-05,0.0,164385890.01089716,0.0,966500000.0,2342.7393368815156
171,78,306.542684343099,1.5,0.21520540450971884,294.74020153202343,1.5,0.7438840176259647,132.6402358611376,10,0.601698679431708,207.0658176242532,1.0,0.21378056535779405,111.84203635783629,10,0.6818088673871926,1.5,4.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44715,44692,dikesnet,0.0,140190343.52228683,0.0,5101314.810938897,224660055.9363634,0.00044209475828492506,1146027.4068193997,62295985.03000632,0.00037048759135260433,12974817.161837148,32304948.475029543,0.0005183709736846329,0.0,164385890.01089716,0.0,966500000.0,1022.7879098396289
172,8,228.83751055990518,1.5,0.00422796942964256,37.55375160473973,1.0,0.9365170783231797,288.7131738243147,1.0,0.7487175926861978,337.19713597322647,10,0.2906472771522387,181.19381797807483,10,0.07618703899385416,2.5,2.5,4.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44716,44692,dikesnet,883886396.4010714,140190343.52228683,0.06574001597431893,0.0,224660055.9363634,0.0,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,9908.871837209865
173,116,98.89359593569924,1.5,0.38913571174668105,209.89342391391654,10,0.37246568845526934,121.84170091541156,1.0,0.5671120573284424,301.76452137216904,1.5,0.0900294743447688,69.30978158235928,1.0,0.9917345348517399,3.5,1.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44717,44692,dikesnet,0.0,140190343.52228683,0.0,16987529.404687755,224660055.9363634,0.002294386919543115,2267410.5480334936,62295985.03000632,0.00036805809896857633,17061953.39179093,32304948.475029543,0.0010279036469720607,0.0,164385890.01089716,0.0,966500000.0,2842.6985680241874
174,20,253.68575299695308,10,0.7852252112521024,32.97335877346234,1.0,0.9912667812239766,337.28716073413136,10,0.6207977081902809,134.91992908763564,1.0,0.25046417250321196,81.69500011530019,1.5,0.8954399597609958,1.5,2.5,2.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44718,44692,dikesnet,0.0,140190343.52228683,0.0,0.0,224660055.9363634,0.0,4023589.143275857,62295985.03000632,0.0007387486764353823,7790754.397674132,32304948.475029543,0.0003214103598913993,0.0,164385890.01089716,0.0,966500000.0,588.3842917509478
175,36,136.67119006197183,1.0,0.5368229220965572,255.85642450271507,1.5,0.6351763971186404,102.25935723884749,1.0,0.9047430796316357,177.8269693428593,1.0,0.9027736763784653,303.02215433696836,1.0,0.21541838102599642,2.5,4.5,1.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44719,44692,dikesnet,0.0,140190343.52228683,0.0,6236538.227282113,224660055.9363634,0.0006907563120574743,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,0.0,164385890.01089716,0.0,966500000.0,329.5764059035097
176,83,163.84130111040793,1.0,0.0963813716140695,88.75422772634927,1.5,0.0987989220124365,210.02452536607382,1.0,0.975563865891982,274.9392703703222,10,0.3854499635001592,47.38744379294961,10,0.006624316725063806,4.5,3.5,3.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3,1,5,0,9,10,1,0,9,0,7,7,4,10,6,3,44720,44692,dikesnet,0.0,140190343.52228683,0.0,119531058.53242631,224660055.9363634,0.01836055346005263,0.0,62295985.03000632,0.0,0.0,32304948.475029543,0.0,10230229.357754972,164385890.01089716,0.0015869095858875677,966500000.0,11141.85689605564
