,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
6846,30,347.08807601182804,1.0,0.5500797003615101,242.57561141064122,10,0.5284866980442426,341.6866900282478,10,0.13962336443722978,282.32875826008444,1.0,0.6381807851341261,331.7047717357534,10,0.5002275382599527,3.5,2.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,856,6,dikesnet
6847,55,224.53326198297424,1.0,0.36071737348922456,179.01044614651332,1.5,0.06941897432891547,259.0054635763586,1.5,0.08132860073524546,249.31137059490487,10,0.08831498149886118,236.80691255684428,1.5,0.4346614086581472,1.5,3.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,857,6,dikesnet
6848,66,194.05085601537928,10,0.043743140081692035,109.17375440458036,1.0,0.38239174229928014,171.75040641678473,1.5,0.13899911668010845,168.52958853848574,1.5,0.24959788771291103,323.0641205689098,10,0.31920848131975954,2.5,3.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,858,6,dikesnet
6849,121,153.8772533616924,1.0,0.6034658071426046,89.68271814266353,10,0.14392109652720234,80.01079662697977,1.0,0.12648070451768997,117.85168610208567,1.5,0.8027533548399122,196.72137556216802,1.5,0.6962828603542134,1.5,4.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,859,6,dikesnet
6850,41,151.98475158236107,1.5,0.30144521474194785,98.12073814963246,10,0.9752172288558489,301.4289880832278,10,0.01727854549343491,312.1413662451878,1.5,0.5859731588759054,221.59807082681363,10,0.24805956947875465,2.5,1.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,860,6,dikesnet
6851,48,271.3802597830031,10,0.8628054521919534,75.24776893308425,1.0,0.07820151240818198,113.31871819966969,1.0,0.6575961184789589,272.76764105933114,1.0,0.680073459902377,196.6757419601331,1.5,0.048093569249951264,3.5,1.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,861,6,dikesnet
6852,87,218.4549032530508,1.0,0.9693345254665144,119.65711683882591,1.5,0.6983833611996079,196.92563759272144,1.0,0.01548208888100323,181.21053301196727,10,0.2720089890244333,178.29385133281738,1.0,0.435074500553699,1.5,4.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,862,6,dikesnet
6853,29,119.88895172290805,1.0,0.6367868633971702,123.35026089720725,1.5,0.5932275555217574,204.89493897393714,1.5,0.3176571492926292,94.01038738481051,1.0,0.5782350873047778,67.82783711376132,10,0.5846103026423063,3.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,863,6,dikesnet
6854,56,254.5626853779239,1.0,0.17249292874321964,79.80190450032984,1.0,0.9733552642963026,173.38692700073662,10,0.4221553807675209,84.33543743623756,1.0,0.8839908606721594,155.39045686362823,10,0.5169618422815967,1.5,3.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,864,6,dikesnet
6855,61,304.886689515669,1.0,0.8751685766200634,78.1883798950927,1.5,0.16604256609082985,326.12165859111207,1.0,0.36041640037140477,316.7170364204436,10,0.9913416655536313,222.45955069852613,1.5,0.5565502130414743,2.5,1.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,865,6,dikesnet
6856,46,136.14081874688043,1.0,0.7242768398014577,229.14514404588175,1.0,0.8050762231594112,326.58660600868564,1.0,0.9761176985302247,170.88679891903172,10,0.037004991123570495,124.18256650149604,1.0,0.1517649580940922,2.5,3.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,866,6,dikesnet
6857,25,299.6464582348506,1.0,0.04723565502538569,65.66002639605341,1.0,0.5850134339969386,228.8179721027757,10,0.9944194391986378,136.88820299711873,1.0,0.5322177698132274,263.11303721575507,1.0,0.291431075331654,3.5,4.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,867,6,dikesnet
6858,4,306.71483883456665,1.0,0.31778840840620626,95.39994256122716,1.0,0.5956739701716091,107.68178230807469,1.0,0.19059309866418778,66.40167387889176,1.0,0.829318203539366,53.46222542912223,1.0,0.9345909891349143,1.5,3.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,868,6,dikesnet
6859,39,48.69189089024073,10,0.5965415070124683,102.3455223204443,1.0,0.14684494367815107,118.73683845647628,1.0,0.534898355000359,89.1411153618917,1.5,0.020023835164494266,289.4930728161487,10,0.45177336383781197,1.5,1.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,869,6,dikesnet
6860,74,220.11556495131998,1.5,0.5862062879172646,345.2081615372764,10,0.6712486111430515,167.6314759822918,10,0.2905281522223388,211.23982307058228,10,0.31840342997632226,129.0449738402111,1.0,0.22527096494741164,3.5,2.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,870,6,dikesnet
6861,44,294.77957401766594,10,0.6256437324639416,252.4970623412582,1.0,0.3030434975925764,335.84602041551625,1.5,0.05570140307114105,206.04296268597068,1.0,0.5745663109412568,327.31553369302105,1.5,0.04250839075623906,3.5,4.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,871,6,dikesnet
6862,65,265.5258599328573,1.5,0.7780749170575945,295.1027821854425,1.5,0.7876848798029257,212.72902682712703,1.5,0.4537117186960544,229.5086603628724,10,0.7234711681370105,95.17288278064827,1.5,0.3937219734550128,4.5,4.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,872,6,dikesnet
6863,117,158.23278240724366,1.5,0.5722684954798043,148.60823753074237,1.0,0.2784370058175515,67.36919660139733,1.5,0.5933931479322629,133.15317715272397,10,0.26639080042954905,198.6431420529555,1.0,0.13835989991178588,1.5,4.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,873,6,dikesnet
6864,91,283.462973383198,1.0,0.03333327774199826,94.31582204195408,10,0.7383051645460167,136.7945858867746,10,0.1273944330502105,39.08510855004128,1.0,0.9551611356865204,108.68175774808185,1.0,0.606323376106011,3.5,3.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,874,6,dikesnet
6865,83,59.2988051316557,1.5,0.47344469791087906,208.75168940624758,1.5,0.7363963744427608,230.0595518539604,10,0.0516817031529348,126.24581707708073,1.5,0.7855357719370518,244.81754219970256,1.0,0.8563487790212171,3.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,875,6,dikesnet
6866,89,222.62115778128015,10,0.20717772126776143,45.143332858974276,1.0,0.39180122326121736,151.80658587786323,1.0,0.08026273508924461,240.882036511491,1.0,0.8620630204020979,206.54640400108957,1.5,0.6733609584647134,1.5,1.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,876,6,dikesnet
6867,14,344.88539054702255,1.0,0.8448258642682958,95.0535587359471,1.0,0.6396748963596428,98.18441064860767,10,0.29236950675479184,85.53705793081541,1.0,0.17193115845854676,304.05211098031856,1.5,0.6131240055770525,2.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,877,6,dikesnet
6868,95,206.66619467648036,1.5,0.5801315565773417,250.83451647378814,10,0.36162389217983276,239.79946191188128,10,0.9370441475220579,206.56086531725268,10,0.7148797178328307,49.82325045157247,10,0.6855718816197461,1.5,3.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,878,6,dikesnet
6869,36,202.69359938115852,10,0.23441035256275394,306.798923242829,10,0.268780551272937,138.63065845329936,1.5,0.8219112305649743,61.609502237237635,10,0.8311690752360074,252.78836413246412,1.5,0.7519149406751202,2.5,2.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,879,6,dikesnet
6870,60,67.00594309774306,1.0,0.3612707002947488,321.15423569609794,1.5,0.7898205684342514,119.64582964025844,10,0.9246938391405495,296.6799643285842,10,0.6206438002266051,55.33779196335835,1.0,0.7497777513125228,2.5,3.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,880,6,dikesnet
6871,43,127.87336521565737,1.0,0.9059453837839748,199.08837413444328,10,0.8341943243417161,124.42986382292932,1.0,0.6892088238210794,150.61816566370538,1.0,0.7430774402705898,256.50559004181423,1.0,0.24599080759847514,2.5,2.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,881,6,dikesnet
6872,32,297.0052442659247,10,0.31285790108460754,62.16621202171721,1.0,0.0076947600263019295,273.53166302715005,1.5,0.8066175990753047,288.7221861270509,1.0,0.24201878959300105,113.20412110685913,1.0,0.2077866472088589,1.5,1.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,882,6,dikesnet
6873,113,264.1224296445956,1.0,0.08132018329949077,237.0144625079922,10,0.8252016865851692,45.46864754832747,1.5,0.49851521519569914,248.55638009027882,10,0.02838843560173504,59.64746301788665,10,0.9830439792498962,2.5,1.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,883,6,dikesnet
6874,63,328.48429718497675,1.5,0.1922851147597689,162.64157459271277,1.0,0.05954989500445677,154.4973711753207,10,0.37030833542908326,187.16434878192268,1.5,0.09002131386311543,150.33970982304913,1.5,0.7106894557471932,4.5,3.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,884,6,dikesnet
6875,82,113.91525802225758,1.0,0.17851980652007654,251.39072713275567,1.0,0.4771317918672894,31.86691341203973,1.0,0.24795001724329835,178.97449591700118,10,0.7880463479232281,225.2723273842593,1.0,0.47737101269159776,1.5,1.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,885,6,dikesnet
6876,74,112.70075516470291,1.0,0.7993374387864385,120.80845870363156,1.5,0.4667472467967183,203.72092098102416,1.5,0.01662001655351637,119.45077854746913,1.0,0.9075460330922909,267.5313160070414,1.0,0.30933242546451134,2.5,1.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,886,6,dikesnet
6877,12,33.399837450908294,10,0.8729016889136185,124.12623959275035,1.0,0.5481635188864371,130.64573386628405,1.0,0.43002864928039103,194.02088228184664,1.0,0.0326393376384346,256.04737470415944,10,0.11218884112540824,3.5,1.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,887,6,dikesnet
6878,8,180.17951033480404,1.5,0.1812690893121748,153.58478700498637,1.5,0.49850188698116754,335.3000085596923,1.5,0.09194182433116807,74.74998760088116,1.0,0.44475065333876534,322.70848616087636,1.5,0.20899733002103485,3.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,888,6,dikesnet
6879,12,292.94203261424053,1.0,0.02955263983229729,283.7409089041387,1.0,0.7462661356347597,191.9811443075801,10,0.8182547673896149,333.73310106550457,10,0.937579631125084,168.651226723994,1.5,0.0465204366113591,1.5,2.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,889,6,dikesnet
6880,64,265.87658704938417,1.5,0.8898902536098864,93.93341435699145,1.0,0.4942462053341261,143.35474998490403,1.5,0.3869025072221289,192.5905667040156,1.5,0.17727042530090772,177.76672746259885,10,0.7688885900429226,4.5,2.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,890,6,dikesnet
6881,70,324.2457274859336,1.0,0.12082000776607509,161.38918996964122,1.5,0.7681046667919028,121.98081521740329,1.5,0.7888893063692076,300.09093024721307,1.5,0.04819731679744437,245.9688084445793,10,0.32307378539128134,2.5,1.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,891,6,dikesnet
6882,75,171.43431331229837,1.5,0.698992534226679,216.87541137497004,1.5,0.9366298463358644,78.72909783577259,1.0,0.7564391001799914,101.88634108730074,10,0.9680665498844031,317.2072965410143,10,0.5503724450224614,2.5,4.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,892,6,dikesnet
6883,34,161.9741464433558,1.0,0.16274748660566798,67.3504373448051,10,0.45012946758364925,317.6972193723389,1.5,0.7789435281239746,293.2456677351002,10,0.06710871537898205,42.77485617076607,1.5,0.26978622575610234,2.5,1.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,893,6,dikesnet
6884,66,76.64122634708983,10,0.9270427413470922,298.35256717214287,1.0,0.4997191253264438,66.25963767744187,10,0.8763379808144977,139.11492414629413,1.5,0.7941501878428754,224.45154723772634,1.0,0.31365372406442527,3.5,4.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,894,6,dikesnet
6885,59,243.21454486700273,10,0.20059288266024553,175.7825278641213,10,0.10184638848605362,297.68764862392237,1.5,0.8457783268228188,63.13794070884406,1.0,0.5901778276390445,117.72788520933366,1.5,0.8545389582496628,4.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,895,6,dikesnet
6886,27,100.44380415335775,10,0.5446543261229682,37.40872047998379,1.0,0.293660040040409,177.00836231498835,1.5,0.824001086748346,44.22652890432208,1.0,0.08549032408438123,285.55562713264493,1.0,0.42507503254789747,2.5,1.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,896,6,dikesnet
6887,14,153.659933447228,10,0.5525479981056594,33.27560778116106,10,0.2713600058096954,96.35974014968946,1.0,0.7805969253014554,129.8444542326239,1.0,0.5440602578153354,109.70213426616148,1.0,0.5310704535206466,4.5,2.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,897,6,dikesnet
6888,100,335.7409869810105,1.5,0.7802270026678716,85.51579221400223,10,0.02762825597734649,122.58936832688602,1.5,0.9840704893919006,332.71862926706785,10,0.9313584244372062,74.94462164524896,1.0,0.8011749968873493,1.5,2.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,898,6,dikesnet
6889,88,105.37231649707296,10,0.4014177530789856,83.98837169975937,1.5,0.5082352393577491,95.53675162736903,1.0,0.44551721213491424,261.7788806098689,1.5,0.7652577205963328,140.55729028289693,10,0.2719871579362165,4.5,2.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,899,6,dikesnet
6890,80,206.39996685159304,1.0,0.013802218277451135,132.3390593329465,1.0,0.8975446331576785,34.95432750362385,1.0,0.33222890403701677,282.961663890181,1.5,0.8011186413248005,214.425201788532,1.5,0.8759045937974618,3.5,1.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,900,6,dikesnet
6891,117,257.4912094032723,1.0,0.03213269803818153,331.54027145383844,10,0.10067437816910257,331.23430966116297,10,0.967255548564356,132.83085230627418,1.0,0.15960935386110253,209.63236001544738,1.5,0.2322666014981408,1.5,3.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,901,6,dikesnet
6892,41,325.96350445192144,1.0,0.9098283707723696,178.45822156923492,1.5,0.9956519165931168,122.93606245398736,1.0,0.06600621934668002,234.9311009913268,10,0.07544026401395304,184.99684862307575,1.5,0.566430291337323,3.5,4.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,902,6,dikesnet
6893,34,273.9958227472589,1.0,0.011138759103455083,147.6032190153661,1.5,0.6768040176737522,118.28897529176645,1.0,0.2545929468874564,313.72218423950756,1.0,0.07468669689434879,192.6675264543278,1.0,0.6016655551968667,1.5,2.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,903,6,dikesnet
6894,79,97.18753220581388,1.0,0.10317053757105477,159.18311902347259,1.5,0.5699035966375918,345.0374419276242,1.5,0.929123093272394,212.7467674245416,10,0.22667502634007594,136.8572156748864,10,0.9711300068327826,4.5,3.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,904,6,dikesnet
6895,35,324.50360749438767,10,0.08217148112270331,258.43833370137224,1.5,0.905140468123021,220.18182606560424,1.0,0.5137096459969787,241.3033499858437,10,0.0720105895053941,322.37131535078703,10,0.0009055634306285274,4.5,3.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,905,6,dikesnet
6896,12,332.08019832654594,1.5,0.9126236141199099,340.1722029970438,1.5,0.03579751810368134,35.515382983131694,1.5,0.7589082250909507,281.30482535658507,1.0,0.30500104079926865,304.79494632810895,1.5,0.6799673790688747,2.5,2.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,906,6,dikesnet
6897,126,298.8971284665341,1.5,0.8989162583642586,175.55707440376383,1.0,0.6198642966791559,201.42947930333324,1.5,0.1408074652415981,118.8226319993599,1.5,0.8138900516096235,139.73105385620985,1.0,0.4174403376325349,2.5,2.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,907,6,dikesnet
6898,71,248.66844617929073,1.0,0.8173435633623272,301.30309289616116,1.5,0.1685153173346108,56.47651819636417,10,0.715849618288198,323.47327499535754,1.0,0.9026726516648699,261.8933966780727,1.0,0.7600864326744471,4.5,4.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,908,6,dikesnet
6899,93,265.3312544021328,1.5,0.5490332861085012,330.5083927010229,1.0,0.919051882082515,222.06638947951743,1.5,0.5602225265493426,278.3365749476509,10,0.9488548884061898,104.52127973296938,1.5,0.31508634987250056,4.5,4.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,909,6,dikesnet
6900,58,277.1826382772469,1.5,0.670314188540606,257.01169629714957,1.5,0.7186646559423376,188.08693685163712,10,0.1037896434127674,171.22976802695152,10,0.5912000213530588,345.4682188581097,1.0,0.21243509879148306,1.5,2.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,910,6,dikesnet
6901,104,80.02770021148095,1.5,0.8820010349063488,95.86665317432585,1.0,0.40069822501658,84.43143414005735,1.5,0.3269607215857352,42.488726664323096,1.0,0.3098167380534068,39.10657448658205,10,0.8173703708992336,2.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,911,6,dikesnet
6902,86,180.6909913754107,1.5,0.5006897862020749,190.34543231457988,1.5,0.5157030810632242,44.83662145564564,10,0.18475669108669113,37.21101838176656,1.5,0.2947174899722877,242.99527554207216,1.0,0.5612622652225853,3.5,2.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,912,6,dikesnet
6903,108,293.1053294546237,1.0,0.9802614414358776,48.52318887298987,10,0.3448001190104194,231.83215387334462,1.0,0.09231376845547812,218.08481298405906,1.0,0.3427149620807139,314.4898878911406,1.0,0.7478831335318484,4.5,1.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,913,6,dikesnet
6904,19,276.22890299774826,10,0.4598498700892885,87.70301228680438,1.0,0.8783423382034189,121.01146473089374,1.0,0.8947896067235849,210.53429751972612,1.0,0.5079828781782567,118.45514103311622,1.5,0.15272308584200792,2.5,2.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,914,6,dikesnet
6905,122,330.82662743956655,1.5,0.25219018124793996,225.2382207137352,10,0.5657122388485838,312.8514631587354,10,0.9049038565222144,53.41077399403311,1.5,0.06338793109679597,92.13908449736196,1.5,0.1816887880520199,3.5,3.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,915,6,dikesnet
6906,40,240.23711640985613,10,0.9544463532028505,144.3214812842752,10,0.2140419332351224,81.66509723632998,1.0,0.5563726240821804,33.94441602699986,10,0.897035240004127,171.0356222848872,1.5,0.5777717356918595,3.5,3.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,916,6,dikesnet
6907,54,287.305707990776,1.5,0.5956244325718056,215.9987264228903,10,0.06688453459605262,193.5131310448099,1.0,0.13406129955728843,295.5992993057542,1.0,0.07610808198862852,75.53359180623478,1.5,0.11860580248148128,2.5,2.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,917,6,dikesnet
6908,76,115.55476664255323,1.0,0.3647549998816879,33.1420268422953,1.0,0.2415553439125187,128.26767448253185,1.5,0.6220142299933913,126.414257260298,1.0,0.16091459610756637,156.6063172261839,1.0,0.8210053470232471,4.5,2.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,918,6,dikesnet
6909,3,347.58774916577374,1.5,0.8705959531727735,118.35580712391986,1.5,0.6892753583622727,79.72630427754103,10,0.13024285828849813,154.53832300652562,1.5,0.9996868990096496,297.5478180106652,1.5,0.33050831424606664,4.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,919,6,dikesnet
6910,72,128.91847233565613,10,0.039407145200165396,270.4143872346874,1.5,0.28118226555657494,71.60248688758803,1.5,0.3040171917640734,32.28954801499566,10,0.3256587772042142,301.07279631317994,1.0,0.07667456991766256,2.5,1.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,920,6,dikesnet
6911,86,118.47330318143072,1.5,0.06904305155314991,133.89819796330272,1.0,0.5296246622548597,57.812802092342466,10,0.8177417730799001,109.06801080999477,1.0,0.13094499305851912,102.46528747850678,1.0,0.3313843832124783,2.5,4.5,1.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,921,6,dikesnet
6912,103,262.6352344345087,10,0.03642916599991653,268.3707966709221,1.5,0.4205895861072521,116.42466665106981,10,0.05860856694789178,308.10010352056884,10,0.46636035500702666,301.426972361808,1.5,0.9441794220233631,3.5,3.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,922,6,dikesnet
6913,66,214.12162035346336,1.0,0.9889150145053296,226.31971115675955,1.0,0.8107335077498072,161.60743048286696,10,0.5798474908245376,205.38983435764237,1.5,0.8801511758528257,251.23389764587554,10,0.19069175734040436,4.5,2.5,2.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,923,6,dikesnet
6914,5,51.07520789770423,1.0,0.0069233092588117705,62.88406730886274,1.0,0.10834572260279826,316.1342589201587,1.5,0.5101116816013593,309.0723454999591,1.5,0.28756617789367533,286.0971565823637,10,0.5289140378751808,1.5,2.5,4.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,924,6,dikesnet
6915,77,202.10669620054475,10,0.4391582678591152,178.60283252377718,10,0.7698597589901462,150.52009110077978,1.0,0.9753499903170477,222.99751387858382,1.0,0.21952214437958634,339.7083409743005,1.5,0.9667431515986985,4.5,2.5,3.5,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,4,8,5,4,6,10,2,7,0,5,7,1,8,1,8,3,925,6,dikesnet
