,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model,A.4 Total Costs,A.4_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
184,94,145.42463524957856,1.5,0.381957492573315,235.18300759242612,1.0,0.5982550313437905,92.14565133344003,1.0,0.2701174936940548,281.919172180729,1.5,0.18662434368326442,130.6034259574751,1.0,0.1998729520872587,1.5,1.5,1.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,89,1,dikesnet,50346299.58309312,0.0,1147700000.0,140.50755852927966
185,38,162.71315657876582,1.0,0.056702751734743824,229.3902043800979,10,0.9322556298413026,178.33395153226408,10,0.30252170747644846,239.60264294349915,10,0.8216764203296609,219.4114081763723,1.0,0.6733962305313551,4.5,1.5,2.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,90,1,dikesnet,50346299.58309312,0.0,1147700000.0,27.60610724065328
186,14,229.1012283919849,1.5,0.49516079876149754,273.01053801601455,1.5,0.137001450012088,310.4204099187714,1.0,0.8980405256997739,178.7276373383539,1.5,0.01540860319930976,137.77095786036253,1.0,0.3731725768961774,3.5,2.5,4.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,91,1,dikesnet,50346299.58309312,0.0,1147700000.0,455.9054352927295
187,127,47.48281473717943,1.0,0.6126779615897412,63.71289475513039,10,0.9900023051030221,328.7021445963899,1.0,0.8412203299176803,329.1217373956647,10,0.2953765817338673,72.12648107584229,10,0.6376086016559821,1.5,2.5,2.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,92,1,dikesnet,50346299.58309312,0.0,1147700000.0,0.0
188,43,308.05564292167327,1.5,0.20470271795154033,51.91343267181786,1.5,0.6635823605756361,38.4909942874964,1.5,0.7522302588718104,261.8590180382839,1.5,0.8588342932317768,41.30600076750848,1.0,0.48525650934241255,3.5,2.5,3.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,93,1,dikesnet,50346299.58309312,0.0,1147700000.0,0.0
189,18,182.25324172229188,10,0.9439777912783992,155.76730205282132,1.5,0.4450991405942309,171.25436049267037,1.5,0.1333550055415447,47.10771823401259,10,0.40489159975380223,284.6411326486835,10,0.741538212486733,2.5,3.5,1.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,94,1,dikesnet,50346299.58309312,0.0,1147700000.0,442.01126645163936
190,12,75.8422064917885,10,0.7699110263335095,329.59282199530355,1.0,0.7628203474495233,163.14514191952728,10,0.6180690121573278,110.60197239904696,10,0.24842133562126695,309.75185385795135,1.0,0.9498399871789487,2.5,2.5,1.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,95,1,dikesnet,50346299.58309312,0.0,1147700000.0,0.0
191,70,119.0213771238191,10,0.957336086256682,106.94870941108715,1.0,0.7078003790129941,159.21160574809994,10,0.9778020224341635,290.82279651115755,10,0.643704029574577,216.6285266210028,10,0.17668198773605506,2.5,2.5,1.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,96,1,dikesnet,50346299.58309312,0.0,1147700000.0,879.5828664674266
192,50,98.81895883011742,1.5,0.6994444084706537,147.08149152627442,1.0,0.15847090384795445,296.2041395815003,1.5,0.9629374264906597,188.17049783814645,10,0.8329600075160535,35.21455668693242,1.5,0.2624204073304223,1.5,4.5,2.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,97,1,dikesnet,50346299.58309312,0.0,1147700000.0,283.57733801906284
193,75,107.17795755256165,10,0.26961385587972014,209.12337989996877,1.5,0.8872110596494311,250.9961019258365,1.5,0.9084082756754897,66.70478429760018,10,0.985257030462683,260.1515382281294,1.0,0.463737551253004,3.5,2.5,3.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,98,1,dikesnet,50346299.58309312,0.0,1147700000.0,0.0
194,73,178.69067682565597,10,0.3600360479552926,211.24513554209005,10,0.8258603246122563,343.97368895707183,1.0,0.7750549914616918,165.88516825673153,10,0.7951622395125275,211.1570104283476,1.5,0.47983910103377303,4.5,1.5,2.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,99,1,dikesnet,50346299.58309312,0.0,1147700000.0,0.0
195,85,304.7780612979116,10,0.40137268914490803,194.560959870615,1.5,0.7142129113600102,98.52882579317962,1.5,0.2654224288094158,118.61311701555982,10,0.2684325383438835,171.76780963371814,10,0.789809281274588,1.5,3.5,4.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,100,1,dikesnet,50346299.58309312,0.0,1147700000.0,92.97170641073619
196,105,269.96214353623054,10,0.10505709520188206,320.4056153183121,10,0.01076765149424837,279.17396398873734,10,0.20211536684930353,293.4562642066379,1.5,0.3439350047823348,175.16365487813997,1.0,0.3029799737430385,4.5,2.5,1.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,101,1,dikesnet,50346299.58309312,0.0,1147700000.0,6218.768143971287
197,79,85.27072652949442,1.5,0.6285273796983439,346.74825794823494,1.5,0.5616557291444053,231.51131290221585,10,0.8711327380989997,258.80246984469903,10,0.08387656180480928,133.35570953226804,10,0.43765536887996,4.5,2.5,2.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,102,1,dikesnet,50346299.58309312,0.0,1147700000.0,0.0
198,5,49.88054103613572,10,0.030451930842764326,233.4709537069713,10,0.07527986449305486,32.716487252618016,1.5,0.2143274687588991,228.93826146109188,1.5,0.5624596680229468,128.8848902434972,1.0,0.4219382682470106,2.5,1.5,4.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,103,1,dikesnet,50346299.58309312,0.0,1147700000.0,823.970723676523
199,78,320.66407087766447,10,0.9098388190165266,306.2988617241972,1.5,0.14813530111691953,272.98479171264364,1.5,0.008432963601199004,335.6912554647425,1.0,0.39640109381286004,36.76830930617134,1.0,0.7518038939993157,3.5,2.5,3.5,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,9,1,3,3,8,10,3,6,6,7,3,9,4,2,5,1,104,1,dikesnet,50346299.58309312,0.0,1147700000.0,16425.92360057216
200,112,323.7087794800057,10,0.19186803876401917,332.7422515160092,1.5,0.0627078637027961,330.89411471931186,10,0.5651165735748345,80.48068017971403,1.5,0.9663326090647693,266.79765574170415,1.5,0.892979773627797,1.5,3.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,5,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
201,119,332.3798468396365,1.5,0.9792125832950849,242.51801699396253,10,0.05542693174237828,226.7729518670093,10,0.9224419089082839,104.1599708318904,10,0.6620817296180019,178.86805368064896,1.5,0.38536784320567075,1.5,4.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,6,2,dikesnet,57742170.5735357,0.0,862300000.0,1402.7490009766698
202,97,62.950704708123936,1.0,0.43053936387795705,200.85093547861678,1.5,0.7788156666526891,81.49491975117228,10,0.551829039822372,139.7869790066116,1.5,0.7115651085535426,278.5373165140575,10,0.6876808612722245,1.5,4.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,7,2,dikesnet,57742170.5735357,0.0,862300000.0,99.5784776864752
203,59,124.87725656751596,10,0.9822207537697687,257.15325461610354,1.0,0.19213033833559634,51.97612847749876,1.5,0.03754761191955804,199.45821121788993,1.0,0.9753800082161344,304.39116678267374,1.5,0.7790642207110117,3.5,4.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,8,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
204,62,309.44191690902557,1.0,0.595158632338755,348.1151320830021,10,0.08623181893877763,134.0211803095165,10,0.6926026297669419,175.50146706168954,10,0.43902646335341994,152.3889614347696,1.5,0.8766151606800474,4.5,3.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,9,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
205,101,258.8473181628275,1.0,0.881115908169807,40.60677282719724,1.0,0.4787852684111362,250.69832015675883,1.0,0.8148743228798102,220.01805410565134,1.5,0.6936604904821303,77.57565236075487,1.5,0.5164904070913418,2.5,3.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,10,2,dikesnet,57742170.5735357,0.0,862300000.0,651.6233797187947
206,10,313.8060968305427,1.5,0.5190282597755564,67.49277607526308,1.5,0.906662560800433,283.964103172061,10,0.23414655385540042,227.16975190310865,1.0,0.15008648736500932,147.68806244712636,1.0,0.020371121811143422,2.5,1.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,11,2,dikesnet,57742170.5735357,0.0,862300000.0,12887.29370537811
207,55,275.61318553120054,1.5,0.28957565484254766,101.8505675866484,10,0.6245596023400504,144.55651464561052,1.5,0.11667832604740198,194.12411792272883,10,0.47055788536501575,57.78258431075146,1.5,0.20912602326728605,4.5,1.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,12,2,dikesnet,57742170.5735357,0.0,862300000.0,1998.3834288892199
208,96,214.1558992710619,1.0,0.4438643627937734,120.02420996850502,1.5,0.38976264207578004,155.3364991234938,1.0,0.5795699211771815,270.84692737488604,10,0.7684442665030121,202.47696370189112,1.0,0.9997628299589951,4.5,3.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,13,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
209,106,36.09965882768064,1.0,0.8437611089454768,111.46319334624424,1.5,0.8564151543020005,116.98797931548515,1.5,0.3716465069698032,44.834738539369596,1.0,0.7334228203699584,94.27893401990546,10,0.21465634792736996,3.5,1.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,14,2,dikesnet,57742170.5735357,0.0,862300000.0,2810.364624805419
210,67,42.07838189699705,1.0,0.131934831603631,135.53694879441557,10,0.9160213033369548,299.72834863834584,10,0.9564201361918335,264.6106996049883,1.5,0.49694907260331916,186.06242511894848,1.5,0.5949743039212658,3.5,2.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,15,2,dikesnet,57742170.5735357,0.0,862300000.0,319.49359009402497
211,129,72.6832418704494,1.0,0.3295838231220585,131.168176310033,1.5,0.4377587999329904,76.89777997319061,1.0,0.34505062028700684,210.5756105208547,1.5,0.9326592178960268,250.17987918462694,1.5,0.3164092996076156,2.5,4.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,16,2,dikesnet,57742170.5735357,0.0,862300000.0,553.4278746902586
212,115,211.31677087553896,1.5,0.22511929108139936,337.67352122587175,10,0.842046703263983,239.15353507666998,1.5,0.5309447766437217,90.47283992754241,10,0.9513434060935941,85.49834748193209,1.5,0.345246896659814,3.5,2.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,17,2,dikesnet,57742170.5735357,0.0,862300000.0,857.1653196796004
213,88,205.859575198196,10,0.7789171424663649,105.074970010486,1.5,0.738746828907628,242.34942921416086,10,0.9895873116558022,201.58553932418107,1.5,0.28581783858778126,89.11795996880261,1.5,0.2876838014083175,2.5,3.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,18,2,dikesnet,57742170.5735357,0.0,862300000.0,1236.2236847093034
214,26,266.3955126719108,10,0.45287006978800665,55.726267029342914,1.0,0.9720862485663337,62.808321417486674,10,0.5928302414919929,138.14030328035517,10,0.8723100625090942,306.9772392755276,10,0.6616386062148519,3.5,1.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,19,2,dikesnet,57742170.5735357,0.0,862300000.0,97.3478562350493
215,4,55.05093741635308,1.5,0.15951314303099198,317.1293864356583,1.0,0.46019730758199395,313.56689621735876,1.0,0.14257192684694214,248.43473370494152,1.5,0.026551692734244264,291.3110860141108,1.0,0.08736167194410221,1.5,4.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,20,2,dikesnet,57742170.5735357,0.0,862300000.0,5011.991212241658
216,33,296.3298284106431,1.5,0.024070176559328263,216.53670003743974,1.5,0.8902896468604616,59.80493431100743,10,0.8592285805437075,309.6164559149697,1.0,0.7449078191977483,261.79326070096806,1.0,0.29404493427525147,2.5,3.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,21,2,dikesnet,57742170.5735357,0.0,862300000.0,2156.2301806367686
217,104,159.77904591561798,1.5,0.5019329380986787,221.300796123748,1.5,0.2422189037744849,110.5686239697514,1.0,0.013226223442267367,305.7764184000531,1.0,0.17275178566738653,115.52938920278888,10,0.12914238245335669,1.5,2.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,22,2,dikesnet,57742170.5735357,0.0,862300000.0,4342.983178017682
218,72,139.33474388041336,1.5,0.14635776954450774,47.782969492880795,10,0.20721143875903122,150.57396647789216,10,0.4888765674445389,296.04992060323065,1.0,0.19141508107941874,269.9070792900758,10,0.254219664533511,2.5,2.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,23,2,dikesnet,57742170.5735357,0.0,862300000.0,2059.8027460065864
219,114,133.38499312565287,1.5,0.5578147060410971,213.0524264017409,10,0.9419868663066271,323.2078150039508,1.0,0.9487836936913278,315.387525654933,1.5,0.09570724371198948,206.0934925573663,10,0.051629521327305423,2.5,2.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,24,2,dikesnet,57742170.5735357,0.0,862300000.0,8074.162494039718
220,19,105.648658568685,10,0.1192519954122838,303.9761444378282,1.0,0.37639558316062616,193.08396191819315,1.0,0.1037998519971508,49.69050615938128,1.0,0.006854547688808146,321.8524612560993,1.0,0.4064830798467023,1.5,3.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,25,2,dikesnet,57742170.5735357,0.0,862300000.0,909.9491747991347
221,7,270.1016734498628,1.0,0.3401373838814128,159.7175290572904,1.0,0.33189587336230925,84.77551339195244,1.5,0.5840724762553935,235.29329439587443,1.0,0.6758835940582916,251.8906346259078,10,0.9614603008950001,2.5,2.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,26,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
222,32,186.0122018384249,1.5,0.6729618172303987,324.3168105571808,1.0,0.8106345301897795,291.08923670287606,10,0.6558332995924328,38.241393906503596,1.5,0.16681190583886413,61.32599333491186,1.0,0.011676431018426818,3.5,4.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,27,2,dikesnet,57742170.5735357,0.0,862300000.0,14685.037471254524
223,123,255.88223293291935,1.5,0.2506314163872195,45.11851698490503,1.0,0.17822027053705486,35.075195222488205,1.0,0.54103841269521,143.87469820206462,1.0,0.3524783059363428,295.58289994405004,10,0.9510515848010475,3.5,1.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,28,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
224,108,143.77654059964556,10,0.6807268283110456,291.4035078709443,1.0,0.4835624473619387,104.68621744015391,1.0,0.2827805382260806,87.16218681468587,1.0,0.805387815864682,32.98409289410502,1.0,0.23403405660487325,4.5,4.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,29,2,dikesnet,57742170.5735357,0.0,862300000.0,1975.9561979198807
225,120,37.07118443123963,1.0,0.5324227134495019,127.76679756245525,10,0.31953915667569444,185.4367806762989,10,0.6473253850534255,95.32304275544729,10,0.5298304558569853,255.47266507083333,1.0,0.22621157179710977,2.5,4.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,30,2,dikesnet,57742170.5735357,0.0,862300000.0,1956.7444099757702
226,46,130.1308673499173,1.0,0.3334731656248,142.08458375361565,10,0.7253266967982385,40.20524568753221,1.0,0.7207907033367692,33.04555693712971,1.5,0.4688106777920469,111.24386845980831,10,0.3907913920521316,4.5,3.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,31,2,dikesnet,57742170.5735357,0.0,862300000.0,880.0411107075421
227,24,228.33211489453464,1.5,0.872506619846296,204.02077544984252,10,0.0916994058094225,247.02039490053252,1.5,0.4527761218328541,325.68199223727385,10,0.3250750457833216,91.18239166922943,10,0.7123183642524626,1.5,2.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,32,2,dikesnet,57742170.5735357,0.0,862300000.0,103.89525746540129
228,3,92.23255128892343,1.5,0.0860907188201277,82.00584407486636,1.5,0.6569581716240747,221.39463582192914,1.5,0.17175436566510632,154.66722013949283,1.5,0.5986253504981595,52.08509220594989,1.0,0.8505174741629978,1.5,2.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,33,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
229,82,126.6033242882918,1.5,0.27997819925901907,74.92678496266859,1.0,0.3986826222057789,68.42774577764442,1.5,0.6370286959061211,125.94190710223982,1.0,0.5152480740170685,274.1080237571417,10,0.14597886632319795,1.5,3.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,34,2,dikesnet,57742170.5735357,0.0,862300000.0,3469.759094457988
230,45,289.8237020804529,10,0.041411562318993206,99.17434079280915,10,0.64192730355251,114.2781155595693,1.0,0.3628407225866751,41.40333465768626,1.0,0.13234701435531007,316.246462162131,1.5,0.9221231393198499,2.5,3.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,35,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
231,0,88.79483595951994,1.5,0.2370721504897006,225.2472429460014,10,0.8370269514371171,276.19901180613147,1.5,0.802737273577157,268.4422244251863,1.0,0.6529137285229019,48.49116594584484,1.5,0.0781018298240244,3.5,3.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,36,2,dikesnet,57742170.5735357,0.0,862300000.0,6497.2130523304795
232,101,149.99427293699506,1.5,0.6663448501352457,188.00061736317411,1.0,0.25473865128640544,213.49626503525698,10,0.6720714373608373,127.04648882616297,10,0.2264739064244087,68.78868852913024,1.5,0.04097513244689812,3.5,3.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,37,2,dikesnet,57742170.5735357,0.0,862300000.0,9630.72964606348
233,109,328.9856747336499,1.0,0.41386877790228793,190.30200713897867,1.0,0.5443895584926113,217.91772868808152,1.5,0.04953293407133318,93.6579498469952,10,0.44372924440390643,187.25799553809782,1.5,0.6208053915029407,3.5,4.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,38,2,dikesnet,57742170.5735357,0.0,862300000.0,95.08060487541817
234,2,250.19992513410412,1.0,0.6327383265320402,288.6675964681357,10,0.6306417379523013,208.89923206476305,1.0,0.4736049510995517,314.16709188294533,1.5,0.040282638690461656,271.61217500098815,1.0,0.8229012657464545,3.5,3.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,39,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
235,121,199.24350749275843,1.5,0.9144731329929244,37.4945712863533,1.0,0.2936882908791842,199.3660958679735,1.5,0.3561088923210672,216.51916372050704,1.0,0.33354520776988844,244.32237562130967,10,0.8134622390659086,4.5,3.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,40,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
236,9,152.82633258896257,1.0,0.5282191826165862,247.29637560848897,1.5,0.12885301134974997,135.79734320885646,1.5,0.318748776808889,59.69677415900115,1.5,0.7737333596537002,120.33356953242748,1.5,0.13019417368127953,3.5,1.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,41,2,dikesnet,57742170.5735357,0.0,862300000.0,2540.5625891506165
237,14,234.28427272911264,10,0.09004402102345836,253.4958021361187,1.0,0.5069395925542455,281.5154772900772,10,0.792268726693718,205.48041102170745,10,0.5530679348482315,118.6505891471981,10,0.5747817907049856,4.5,1.5,2.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,42,2,dikesnet,57742170.5735357,0.0,862300000.0,445.89934277281736
238,65,199.88543559015488,1.0,0.7901308634720963,295.2428608651415,1.5,0.5393139933271464,102.26741503130172,1.0,0.05367346579437917,71.51029188024808,1.0,0.42720057744854895,108.27756409498333,10,0.6543227716268027,4.5,2.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,43,2,dikesnet,57742170.5735357,0.0,862300000.0,99.41222480546085
239,92,262.80270625765417,10,0.9384166271785347,140.7059829387823,10,0.11992183654910182,269.4509445857652,10,0.15640475978715002,63.85298380905917,1.5,0.36030231610244257,319.789405348654,1.5,0.11577597154709547,3.5,3.5,3.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,44,2,dikesnet,57742170.5735357,0.0,862300000.0,3238.9522208521835
240,44,238.07760455235868,10,0.8231497046150292,118.52166573864812,10,0.6704496527772146,211.7127577499501,1.5,0.51936194322476,319.3366318547238,1.5,0.7527703199629584,287.1508880549564,1.5,0.5692256684905543,2.5,1.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,45,2,dikesnet,57742170.5735357,0.0,862300000.0,318.3260648629307
241,90,247.57050147712715,1.5,0.9659924321586123,32.057386820580184,10,0.0074995794538807135,146.01151785825016,1.0,0.07418855337409948,182.4345444917903,10,0.7238000646742554,55.209332898519726,1.5,0.737383833301616,1.5,3.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,46,2,dikesnet,57742170.5735357,0.0,862300000.0,101.01573443749132
242,70,44.37875753459119,1.5,0.8339309208775237,114.62583159974696,10,0.576668637729715,55.427777510078116,1.5,0.6807552388383864,132.25163620935118,1.0,0.813565124569158,165.05931813159827,1.5,0.8618153359477566,1.5,1.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,47,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
243,42,81.89391662728205,1.5,0.7896081648508172,301.01231394157855,1.5,0.2368405223480821,263.69865052054735,1.0,0.7462670828977094,349.4757587270275,1.5,0.38957318689421677,329.0844690781963,1.5,0.5591583417320773,1.5,4.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,48,2,dikesnet,57742170.5735357,0.0,862300000.0,221.76012861845447
244,28,79.77927643541872,10,0.5602988687548135,277.94054004605107,1.5,0.42417702663208107,73.35440751651491,10,0.6026215464129345,172.20529427064724,1.0,0.30938678047127904,244.67323803604305,1.0,0.6985139974826291,4.5,1.5,4.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,49,2,dikesnet,57742170.5735357,0.0,862300000.0,101.4358619338445
245,48,176.02937355743364,10,0.4856443126095103,224.89289800547886,1.0,0.34442234612907713,80.7439989335242,1.0,0.020892425836087535,162.89764672861554,1.0,0.4526781924245931,340.50683196283836,1.0,0.7604896164242735,1.5,4.5,1.5,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,6,10,8,8,2,3,10,0,5,10,9,1,0,10,0,4,50,2,dikesnet,57742170.5735357,0.0,862300000.0,0.0
